sample_id,row,col,lulc_label,class_id,split
5824,1731,2701,80,5,train
5825,2893,5114,10,0,test
5826,1545,1772,30,1,train
5827,2209,2526,80,5,val
5828,2454,2332,40,2,train
5829,2582,362,60,4,train
5830,1663,768,30,1,train
5831,1895,2821,80,5,train
5832,2507,1471,80,5,test
5833,344,939,40,2,train
5834,2098,3773,50,3,train
5835,1897,2948,80,5,test
5836,2976,1846,40,2,train
5837,1596,1107,30,1,val
5838,1921,370,30,1,train
5839,1659,2660,80,5,train
5840,1381,4068,80,5,train
5841,2277,2527,80,5,train
5842,1824,3927,50,3,train
5843,1396,3414,80,5,val
5844,2730,999,80,5,train
5845,400,945,60,4,train
5846,1393,2228,40,2,train
5847,2894,3185,50,3,train
5848,1580,3169,30,1,train
5849,779,3563,40,2,train
5850,2043,742,40,2,val
5851,2917,1223,50,3,test
5852,2111,4552,50,3,train
5853,660,1274,30,1,train
5854,2767,962,80,5,train
5855,1292,1235,30,1,train
5856,1408,2143,60,4,train
5857,2475,3740,50,3,train
5858,452,741,30,1,test
5859,1196,1536,30,1,val
5860,2647,3679,60,4,test
5861,2048,2641,80,5,train
5862,994,4482,10,0,test
5863,2603,2328,40,2,train
5864,1190,5264,10,0,train
5865,882,2659,30,1,val
5866,2028,2877,80,5,train
5867,2261,5136,10,0,train
5868,1928,719,60,4,train
5869,2179,5536,10,0,train
5870,2999,1556,60,4,train
5871,2940,4564,10,0,val
5872,1478,531,30,1,train
5873,2628,2462,50,3,train
5874,1269,2498,40,2,train
5875,2378,2219,80,5,train
5876,1879,2282,80,5,train
5877,1677,3017,30,1,test
5878,2936,367,40,2,train
5879,2628,3190,40,2,val
5880,173,3880,10,0,test
5881,1750,2532,80,5,train
5882,989,124,50,3,train
5883,1526,2315,40,2,train
5884,2232,3632,60,4,train
5885,2039,992,50,3,test
5886,1716,1904,60,4,test
5887,1074,1350,10,0,train
5888,1048,4654,50,3,test
5889,934,103,40,2,train
5890,2735,2240,50,3,train
5891,2547,807,60,4,train
5892,1096,3229,60,4,train
5893,2223,2316,80,5,train
5894,2952,5530,10,0,train
5895,2660,1077,80,5,val
5896,2948,852,80,5,train
5897,1087,2367,30,1,train
5898,2612,2992,40,2,test
5899,1648,4777,40,2,train
5900,2675,1277,80,5,test
5901,155,3804,80,5,val
5902,1341,288,40,2,train
5903,1951,5504,10,0,train
5904,1444,4380,50,3,val
5905,2716,361,40,2,train
5906,2693,1022,80,5,val
5907,741,2891,10,0,test
5908,268,2984,10,0,train
5909,2599,2892,60,4,train
5910,2601,3256,50,3,train
5911,3035,1104,60,4,train
5912,1439,4257,30,1,train
5913,1247,4495,10,0,train
5914,3006,4620,10,0,train
5915,2990,3473,30,1,train
5916,2283,4358,30,1,train
5917,1467,2498,50,3,train
5918,2662,3991,60,4,val
5919,765,3689,50,3,train
5920,1842,2247,60,4,train
5921,466,1462,10,0,train
5922,756,774,30,1,train
5923,555,5415,60,4,train
5924,1184,3228,10,0,test
5925,1804,2536,80,5,test
5926,1338,4393,60,4,val
5927,1013,1952,30,1,train
5928,1878,177,50,3,train
5929,2240,2414,80,5,train
5930,567,805,40,2,train
5931,2159,3598,50,3,val
5932,2033,1260,30,1,val
5933,2055,877,50,3,val
5934,1303,2764,50,3,val
5935,1629,1046,30,1,test
5936,1014,858,30,1,train
5937,2214,3865,50,3,train
5938,858,2753,10,0,train
5939,319,2058,60,4,test
5940,2330,5002,10,0,train
5941,741,5082,40,2,train
5942,1138,252,30,1,train
5943,1719,2561,80,5,val
5944,148,2998,30,1,train
5945,2658,2419,40,2,test
5946,1903,4141,40,2,test
5947,2562,1980,40,2,train
5948,1492,3816,10,0,train
5949,2013,3399,40,2,train
5950,57,5472,40,2,train
5951,382,3377,10,0,train
5952,2002,4338,40,2,test
5953,2102,2701,80,5,train
5954,602,4881,40,2,train
5955,147,3523,10,0,train
5956,2861,4153,50,3,val
5957,1185,2941,50,3,train
5958,1840,4082,50,3,train
5959,1880,827,30,1,train
5960,2404,4432,30,1,train
5961,524,1098,30,1,train
5962,2588,910,60,4,train
5963,900,5375,50,3,test
5964,2158,448,40,2,test
5965,1417,4034,10,0,train
5966,1785,1612,30,1,val
5967,826,2628,10,0,train
5968,1558,3980,40,2,val
5969,2636,479,40,2,train
5970,1010,3264,40,2,train
5971,1177,582,30,1,train
5972,715,3201,10,0,val
5973,2371,2620,40,2,train
5974,2394,1361,60,4,train
5975,1443,2019,60,4,test
5976,385,5093,50,3,test
5977,1545,4025,60,4,train
5978,525,264,30,1,train
5979,1796,2917,80,5,val
5980,2657,1230,80,5,val
5981,2192,3539,40,2,train
5982,2112,2433,80,5,train
5983,2296,3011,40,2,train
5984,833,1966,10,0,train
5985,532,1456,30,1,test
5986,3046,4656,10,0,train
5987,2409,2595,40,2,test
5988,642,72,50,3,val
5989,1927,108,50,3,train
5990,1995,2826,80,5,test
5991,1857,448,60,4,test
5992,2248,2251,80,5,val
5993,297,2431,10,0,train
5994,1855,2640,80,5,train
5995,1503,2424,50,3,train
5996,1662,3859,50,3,test
5997,2678,1038,80,5,train
5998,2877,852,80,5,train
5999,1487,2774,80,5,val
6000,339,893,10,0,val
